cell_id,branch_label
15469,naïve T
15471,intermediate T
15472,tissue-resident memory T
15473,regulatory T
15474,cytotoxic T lymphocytes
15475,cytotoxic T lymphocytes
15476,effector memory T
15477,regulatory T
15478,cytotoxic T lymphocytes
15480,effector memory T
15482,intermediate T
15483,effector memory T
15484,intermediate T
15485,cytotoxic T lymphocytes
15486,tissue-resident memory T
15490,cytotoxic T lymphocytes
15491,cytotoxic T lymphocytes
15492,cytotoxic T lymphocytes
15493,naïve T
15494,effector memory T
15497,regulatory T
15502,intermediate T
15503,cytotoxic T lymphocytes
15504,proliferative CD4 T
15513,cytotoxic T lymphocytes
15516,effector memory T
15517,intermediate T
15519,cytotoxic T lymphocytes
15521,cytotoxic T lymphocytes
15522,naïve T
15523,cytotoxic T lymphocytes
15528,cytotoxic T lymphocytes
15529,naïve T
15531,naïve T
15532,cytotoxic T lymphocytes
15534,intermediate T
15535,tissue-resident memory T
15537,intermediate T
15538,central memory T
15539,intermediate T
15542,naïve T
15543,proliferative CD4 T
15545,tissue-resident memory T
15547,naïve T
15550,intermediate T
15551,tissue-resident memory T
15554,intermediate T
15556,effector memory T
15557,intermediate T
15560,effector memory T
15561,naïve T
15563,naïve T
15564,effector memory T
15565,tissue-resident memory T
15569,cytotoxic T lymphocytes
15570,naïve T
15573,cytotoxic T lymphocytes
15574,effector memory T
15575,cytotoxic T lymphocytes
15579,cytotoxic T lymphocytes
15580,effector memory T
15583,cytotoxic T lymphocytes
15584,naïve T
15585,tissue-resident memory T
15587,naïve T
15591,cytotoxic T lymphocytes
15592,intermediate T
15593,cytotoxic T lymphocytes
15595,cytotoxic T lymphocytes
15596,effector memory T
15600,naïve T
15601,effector memory T
15603,cytotoxic T lymphocytes
15604,cytotoxic T lymphocytes
15610,cytotoxic T lymphocytes
15611,cytotoxic T lymphocytes
15614,regulatory T
15617,effector memory T
15618,proliferative CD4 T
15622,intermediate T
15623,naïve T
15624,effector memory T
15625,cytotoxic T lymphocytes
15626,effector memory T
15627,effector memory T
15629,intermediate T
15631,cytotoxic T lymphocytes
15632,cytotoxic T lymphocytes
15633,cytotoxic T lymphocytes
15634,effector memory T
15636,cytotoxic T lymphocytes
15638,tissue-resident memory T
15639,intermediate T
15643,cytotoxic T lymphocytes
15644,intermediate T
15646,effector memory T
15647,cytotoxic T lymphocytes
15648,tissue-resident memory T
15649,naïve T
15650,intermediate T
15657,naïve T
15658,tissue-resident memory T
15659,cytotoxic T lymphocytes
15660,cytotoxic T lymphocytes
15663,cytotoxic T lymphocytes
15664,cytotoxic T lymphocytes
15665,naïve T
15667,cytotoxic T lymphocytes
15670,tissue-resident memory T
15671,effector memory T
15673,effector memory T
15675,cytotoxic T lymphocytes
15676,regulatory T
15677,cytotoxic T lymphocytes
15678,naïve T
15681,naïve T
15683,tissue-resident memory T
15684,cytotoxic T lymphocytes
15685,effector memory T
15686,naïve T
15688,tissue-resident memory T
15689,intermediate T
15691,tissue-resident memory T
15693,cytotoxic T lymphocytes
15695,effector memory T
15696,effector memory T
15698,cytotoxic T lymphocytes
15699,effector memory T
15703,effector memory T
15705,naïve T
15706,tissue-resident memory T
15708,regulatory T
15711,cytotoxic T lymphocytes
15712,naïve T
15714,tissue-resident memory T
15715,cytotoxic T lymphocytes
15717,cytotoxic T lymphocytes
15718,effector memory T
15722,regulatory T
15723,cytotoxic T lymphocytes
15725,tissue-resident memory T
15727,intermediate T
15728,tissue-resident memory T
15729,cytotoxic T lymphocytes
15732,cytotoxic T lymphocytes
15733,tissue-resident memory T
15734,cytotoxic T lymphocytes
15735,effector memory T
15739,intermediate T
15740,intermediate T
15741,cytotoxic T lymphocytes
15744,regulatory T
15746,cytotoxic T lymphocytes
15748,effector memory T
15751,cytotoxic T lymphocytes
15752,tissue-resident memory T
15753,cytotoxic T lymphocytes
15759,effector memory T
15763,proliferative CD4 T
15764,tissue-resident memory T
15766,tissue-resident memory T
15772,cytotoxic T lymphocytes
15773,effector memory T
15775,cytotoxic T lymphocytes
15778,tissue-resident memory T
15779,cytotoxic T lymphocytes
15783,cytotoxic T lymphocytes
15785,effector memory T
15790,intermediate T
15791,cytotoxic T lymphocytes
15792,effector memory T
15793,naïve T
15794,intermediate T
15797,naïve T
15798,cytotoxic T lymphocytes
15800,naïve T
15801,cytotoxic T lymphocytes
15805,cytotoxic T lymphocytes
15806,proliferative CD4 T
15808,effector memory T
15811,cytotoxic T lymphocytes
15812,intermediate T
15814,effector memory T
15818,cytotoxic T lymphocytes
15819,cytotoxic T lymphocytes
15820,intermediate T
15821,tissue-resident memory T
15822,intermediate T
15823,naïve T
15826,naïve T
15827,cytotoxic T lymphocytes
15828,effector memory T
15829,regulatory T
15830,cytotoxic T lymphocytes
15831,cytotoxic T lymphocytes
15834,cytotoxic T lymphocytes
15835,tissue-resident memory T
15838,cytotoxic T lymphocytes
15839,cytotoxic T lymphocytes
15840,naïve T
15842,cytotoxic T lymphocytes
15843,intermediate T
15845,cytotoxic T lymphocytes
15847,intermediate T
15848,regulatory T
15849,cytotoxic T lymphocytes
15851,effector memory T
15855,tissue-resident memory T
15856,regulatory T
15857,cytotoxic T lymphocytes
15860,cytotoxic T lymphocytes
15861,intermediate T
15862,intermediate T
15865,effector memory T
15867,cytotoxic T lymphocytes
15868,cytotoxic T lymphocytes
15869,cytotoxic T lymphocytes
15871,cytotoxic T lymphocytes
15872,cytotoxic T lymphocytes
15873,cytotoxic T lymphocytes
15878,cytotoxic T lymphocytes
15882,intermediate T
15883,cytotoxic T lymphocytes
15885,intermediate T
15886,cytotoxic T lymphocytes
15891,cytotoxic T lymphocytes
15892,cytotoxic T lymphocytes
15896,cytotoxic T lymphocytes
15898,intermediate T
15901,cytotoxic T lymphocytes
15902,cytotoxic T lymphocytes
15903,intermediate T
15904,effector memory T
15907,intermediate T
15912,intermediate T
15914,effector memory T
15915,intermediate T
15916,effector memory T
15917,tissue-resident memory T
15918,effector memory T
15919,cytotoxic T lymphocytes
15920,naïve T
15921,intermediate T
15923,naïve T
15926,effector memory T
15928,effector memory T
15929,cytotoxic T lymphocytes
15934,effector memory T
15942,cytotoxic T lymphocytes
15943,cytotoxic T lymphocytes
15945,naïve T
15947,effector memory T
15951,naïve T
15952,cytotoxic T lymphocytes
15953,effector memory T
15954,cytotoxic T lymphocytes
15955,intermediate T
15956,cytotoxic T lymphocytes
15957,regulatory T
15958,intermediate T
15959,tissue-resident memory T
15960,proliferative CD4 T
15961,tissue-resident memory T
15963,intermediate T
15964,naïve T
15967,tissue-resident memory T
15968,naïve T
15970,naïve T
15971,cytotoxic T lymphocytes
15972,regulatory T
15974,tissue-resident memory T
15975,cytotoxic T lymphocytes
15979,naïve T
15981,cytotoxic T lymphocytes
15982,tissue-resident memory T
15985,cytotoxic T lymphocytes
15987,naïve T
15988,intermediate T
15991,regulatory T
15995,naïve T
15996,effector memory T
15998,cytotoxic T lymphocytes
15999,cytotoxic T lymphocytes
16000,regulatory T
16002,effector memory T
16004,cytotoxic T lymphocytes
16006,effector memory T
16007,intermediate T
16009,cytotoxic T lymphocytes
16013,cytotoxic T lymphocytes
16016,tissue-resident memory T
16017,central memory T
16018,intermediate T
16019,naïve T
16020,cytotoxic T lymphocytes
16021,intermediate T
16022,naïve T
16024,cytotoxic T lymphocytes
16025,intermediate T
16026,intermediate T
16028,effector memory T
16029,cytotoxic T lymphocytes
16030,cytotoxic T lymphocytes
16032,cytotoxic T lymphocytes
16033,effector memory T
16035,cytotoxic T lymphocytes
16036,naïve T
16037,tissue-resident memory T
16039,cytotoxic T lymphocytes
16040,naïve T
16048,naïve T
16050,effector memory T
16053,tissue-resident memory T
16054,cytotoxic T lymphocytes
16055,cytotoxic T lymphocytes
16056,cytotoxic T lymphocytes
16057,naïve T
16059,cytotoxic T lymphocytes
16060,naïve T
16065,cytotoxic T lymphocytes
16070,effector memory T
16071,tissue-resident memory T
16073,cytotoxic T lymphocytes
16074,cytotoxic T lymphocytes
16077,tissue-resident memory T
16080,regulatory T
16082,naïve T
16083,cytotoxic T lymphocytes
16084,tissue-resident memory T
16087,cytotoxic T lymphocytes
16089,cytotoxic T lymphocytes
16094,effector memory T
16095,cytotoxic T lymphocytes
16097,tissue-resident memory T
16099,cytotoxic T lymphocytes
16101,cytotoxic T lymphocytes
16105,regulatory T
16108,naïve T
16109,cytotoxic T lymphocytes
16111,naïve T
16114,naïve T
16115,cytotoxic T lymphocytes
16116,tissue-resident memory T
16118,intermediate T
16120,cytotoxic T lymphocytes
16121,tissue-resident memory T
16122,effector memory T
16123,cytotoxic T lymphocytes
16124,cytotoxic T lymphocytes
16125,cytotoxic T lymphocytes
16126,effector memory T
16127,intermediate T
16128,cytotoxic T lymphocytes
16129,regulatory T
16130,cytotoxic T lymphocytes
16131,cytotoxic T lymphocytes
16135,intermediate T
16137,cytotoxic T lymphocytes
16138,intermediate T
16139,tissue-resident memory T
16143,cytotoxic T lymphocytes
16146,cytotoxic T lymphocytes
16148,cytotoxic T lymphocytes
16149,tissue-resident memory T
16151,cytotoxic T lymphocytes
16152,cytotoxic T lymphocytes
16154,regulatory T
16155,intermediate T
16157,cytotoxic T lymphocytes
16158,naïve T
16159,cytotoxic T lymphocytes
16163,cytotoxic T lymphocytes
16165,tissue-resident memory T
16167,tissue-resident memory T
16168,intermediate T
16169,cytotoxic T lymphocytes
16170,cytotoxic T lymphocytes
16172,cytotoxic T lymphocytes
16173,cytotoxic T lymphocytes
16177,cytotoxic T lymphocytes
16179,cytotoxic T lymphocytes
16181,regulatory T
16182,cytotoxic T lymphocytes
16183,cytotoxic T lymphocytes
16185,tissue-resident memory T
16187,intermediate T
16189,cytotoxic T lymphocytes
16190,effector memory T
16191,naïve T
16192,cytotoxic T lymphocytes
16193,cytotoxic T lymphocytes
16195,naïve T
16196,intermediate T
16202,cytotoxic T lymphocytes
16206,intermediate T
16207,cytotoxic T lymphocytes
16209,regulatory T
16210,effector memory T
16213,tissue-resident memory T
16214,regulatory T
16215,cytotoxic T lymphocytes
16216,naïve T
16220,naïve T
16221,tissue-resident memory T
16224,intermediate T
16227,tissue-resident memory T
16228,cytotoxic T lymphocytes
16232,intermediate T
16237,naïve T
16239,intermediate T
16240,cytotoxic T lymphocytes
16246,cytotoxic T lymphocytes
16249,tissue-resident memory T
16250,tissue-resident memory T
16252,tissue-resident memory T
16255,cytotoxic T lymphocytes
16258,tissue-resident memory T
16262,tissue-resident memory T
16263,cytotoxic T lymphocytes
16264,cytotoxic T lymphocytes
16267,intermediate T
16268,naïve T
16271,intermediate T
16273,intermediate T
16276,tissue-resident memory T
16278,effector memory T
16280,cytotoxic T lymphocytes
16282,cytotoxic T lymphocytes
16283,cytotoxic T lymphocytes
16284,intermediate T
16285,intermediate T
16286,regulatory T
16287,cytotoxic T lymphocytes
16288,effector memory T
16289,tissue-resident memory T
16291,cytotoxic T lymphocytes
16292,tissue-resident memory T
16293,tissue-resident memory T
16299,intermediate T
16301,proliferative CD4 T
16303,tissue-resident memory T
16304,tissue-resident memory T
16306,tissue-resident memory T
16307,intermediate T
16309,cytotoxic T lymphocytes
16310,effector memory T
16313,intermediate T
16314,cytotoxic T lymphocytes
16318,intermediate T
16323,tissue-resident memory T
16324,effector memory T
16325,naïve T
16326,cytotoxic T lymphocytes
16327,proliferative CD4 T
16331,regulatory T
16332,tissue-resident memory T
16334,cytotoxic T lymphocytes
16335,naïve T
16336,effector memory T
16337,effector memory T
16338,effector memory T
16339,effector memory T
16341,intermediate T
16342,tissue-resident memory T
16344,cytotoxic T lymphocytes
16345,regulatory T
16346,effector memory T
16347,cytotoxic T lymphocytes
16348,cytotoxic T lymphocytes
16350,tissue-resident memory T
16351,effector memory T
16352,naïve T
16353,tissue-resident memory T
16354,cytotoxic T lymphocytes
16356,cytotoxic T lymphocytes
16357,cytotoxic T lymphocytes
16359,tissue-resident memory T
16360,effector memory T
16362,cytotoxic T lymphocytes
16363,cytotoxic T lymphocytes
16364,cytotoxic T lymphocytes
16366,intermediate T
16369,intermediate T
16370,intermediate T
16371,tissue-resident memory T
16372,naïve T
16375,cytotoxic T lymphocytes
16376,intermediate T
16377,effector memory T
16379,cytotoxic T lymphocytes
16380,effector memory T
16383,cytotoxic T lymphocytes
16384,tissue-resident memory T
16385,tissue-resident memory T
16387,intermediate T
16392,cytotoxic T lymphocytes
16393,tissue-resident memory T
16399,intermediate T
16402,cytotoxic T lymphocytes
16403,effector memory T
16405,naïve T
16406,tissue-resident memory T
16407,naïve T
16408,intermediate T
16409,cytotoxic T lymphocytes
16410,cytotoxic T lymphocytes
16411,effector memory T
16414,tissue-resident memory T
16418,effector memory T
16419,cytotoxic T lymphocytes
16422,tissue-resident memory T
16423,naïve T
16424,cytotoxic T lymphocytes
16425,cytotoxic T lymphocytes
16426,cytotoxic T lymphocytes
16431,cytotoxic T lymphocytes
16433,intermediate T
16438,cytotoxic T lymphocytes
16441,cytotoxic T lymphocytes
16442,intermediate T
16443,cytotoxic T lymphocytes
16444,intermediate T
16446,regulatory T
16448,effector memory T
16452,effector memory T
16453,cytotoxic T lymphocytes
16454,cytotoxic T lymphocytes
16455,cytotoxic T lymphocytes
16456,cytotoxic T lymphocytes
16457,naïve T
16463,cytotoxic T lymphocytes
16464,effector memory T
16467,cytotoxic T lymphocytes
16468,cytotoxic T lymphocytes
16473,naïve T
16474,cytotoxic T lymphocytes
16475,intermediate T
16476,cytotoxic T lymphocytes
16478,effector memory T
16479,cytotoxic T lymphocytes
16483,naïve T
16484,intermediate T
16489,regulatory T
16499,tissue-resident memory T
16502,effector memory T
16505,intermediate T
16506,cytotoxic T lymphocytes
16509,cytotoxic T lymphocytes
16510,tissue-resident memory T
16513,intermediate T
16515,cytotoxic T lymphocytes
16516,proliferative CD4 T
16517,tissue-resident memory T
16520,effector memory T
16521,intermediate T
16523,effector memory T
16524,tissue-resident memory T
16525,effector memory T
16527,intermediate T
16528,regulatory T
16531,tissue-resident memory T
16532,tissue-resident memory T
16536,cytotoxic T lymphocytes
16537,cytotoxic T lymphocytes
16538,cytotoxic T lymphocytes
16539,tissue-resident memory T
16540,effector memory T
16542,tissue-resident memory T
16544,cytotoxic T lymphocytes
16546,effector memory T
16547,effector memory T
16550,naïve T
16551,cytotoxic T lymphocytes
16552,regulatory T
16553,regulatory T
16554,effector memory T
16557,tissue-resident memory T
16558,tissue-resident memory T
16559,effector memory T
16561,naïve T
16562,cytotoxic T lymphocytes
16565,regulatory T
16566,naïve T
16567,cytotoxic T lymphocytes
16568,naïve T
16569,naïve T
16570,naïve T
16575,cytotoxic T lymphocytes
16576,effector memory T
16578,naïve T
16580,naïve T
16582,cytotoxic T lymphocytes
16583,tissue-resident memory T
16588,intermediate T
16589,intermediate T
16590,effector memory T
16591,intermediate T
16592,effector memory T
16593,effector memory T
16594,cytotoxic T lymphocytes
16598,naïve T
16599,cytotoxic T lymphocytes
16600,cytotoxic T lymphocytes
16601,naïve T
16602,effector memory T
16603,effector memory T
16605,regulatory T
16608,cytotoxic T lymphocytes
16610,intermediate T
16611,intermediate T
16612,cytotoxic T lymphocytes
16614,cytotoxic T lymphocytes
16617,cytotoxic T lymphocytes
16618,regulatory T
16619,cytotoxic T lymphocytes
16620,cytotoxic T lymphocytes
16623,cytotoxic T lymphocytes
16629,tissue-resident memory T
16630,intermediate T
16633,cytotoxic T lymphocytes
16634,effector memory T
16635,tissue-resident memory T
16636,regulatory T
16637,cytotoxic T lymphocytes
16639,tissue-resident memory T
16640,effector memory T
16641,intermediate T
16642,effector memory T
16643,tissue-resident memory T
16646,cytotoxic T lymphocytes
16649,effector memory T
16651,effector memory T
16655,cytotoxic T lymphocytes
16657,tissue-resident memory T
16663,intermediate T
16665,intermediate T
16666,intermediate T
16669,tissue-resident memory T
16671,intermediate T
16675,cytotoxic T lymphocytes
16677,cytotoxic T lymphocytes
16681,effector memory T
16688,tissue-resident memory T
